visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
85242,56.0,1.0,0.0,8.0
85243,50.0,1.0,0.0,18.0
85244,34.0,9.0,15.0,22.0
85245,20.0,31.0,21.0,2.0
85246,4.0,2.0,0.0,1.0
85247,7.0,3.0,1.0,0.0
85248,39.0,22.0,21.0,18.0
85249,2.0,3.0,2.0,0.0
85250,17.0,0.0,3.0,2.0
85251,4.0,2.0,0.0,23.0
85252,47.0,1.0,0.0,0.0
85253,12.0,6.0,10.0,2.0
85254,75.0,17.0,2.0,6.0
85255,115.0,13.0,31.0,44.0
85256,77.0,12.0,36.0,32.0
85257,120.0,37.0,13.0,12.0
85258,110.0,10.0,12.0,12.0
85259,71.0,11.0,3.0,12.0
85260,38.0,27.0,10.0,8.0
85261,43.0,33.0,2.0,18.0
85262,79.0,36.0,21.0,7.0
85263,121.0,61.0,57.0,17.0
85264,108.0,16.0,6.0,8.0
85265,54.0,24.0,1.0,1.0
85266,87.0,2.0,13.0,10.0
85267,42.0,3.0,3.0,4.0
85268,247.0,28.0,61.0,13.0
85269,423.0,38.0,51.0,24.0
85270,470.0,265.0,129.0,85.0
85271,910.0,429.0,229.0,159.0
85272,1653.0,765.0,682.0,368.0
85273,1089.0,274.0,85.0,177.0
85274,1557.0,246.0,155.0,169.0
85275,835.0,138.0,135.0,70.0
85276,885.0,127.0,40.0,34.0
85277,380.0,76.0,62.0,21.0
85278,701.0,156.0,59.0,62.0
85279,2622.0,440.0,125.0,190.0
85280,1145.0,196.0,123.0,118.0
85281,1533.0,268.0,156.0,170.0
85282,551.0,39.0,58.0,76.0
85283,214.0,23.0,17.0,73.0
85284,291.0,103.0,114.0,55.0
85285,262.0,106.0,89.0,57.0
85286,74.0,60.0,99.0,114.0
85287,77.0,12.0,41.0,6.0
85288,37.0,33.0,1.0,1.0
85289,80.0,54.0,3.0,5.0
85290,161.0,46.0,38.0,66.0
85291,157.0,93.0,31.0,11.0
85908,78.0,9.0,4.0,29.0
85909,67.0,6.0,4.0,4.0
85910,465.0,99.0,44.0,30.0
85911,391.0,42.0,55.0,11.0
85912,438.0,28.0,18.0,40.0
85913,310.0,7.0,18.0,21.0
85914,503.0,33.0,25.0,15.0
85915,228.0,5.0,8.0,9.0
85916,209.0,3.0,4.0,7.0
85917,92.0,8.0,8.0,10.0
85918,198.0,25.0,17.0,48.0
85919,684.0,111.0,32.0,66.0
85920,733.0,78.0,24.0,10.0
85921,1907.0,191.0,117.0,135.0
85922,788.0,51.0,47.0,112.0
85923,792.0,8.0,32.0,17.0
85924,601.0,32.0,27.0,44.0
85925,510.0,81.0,125.0,171.0
85926,479.0,22.0,55.0,48.0
85927,682.0,103.0,77.0,85.0
85928,699.0,72.0,58.0,107.0
85929,411.0,30.0,93.0,43.0
85930,1885.0,140.0,104.0,71.0
85931,564.0,89.0,51.0,35.0
85932,415.0,106.0,35.0,84.0
85933,528.0,53.0,85.0,94.0
85934,614.0,162.0,133.0,112.0
85935,512.0,90.0,87.0,99.0
85936,316.0,67.0,104.0,222.0
85937,196.0,29.0,68.0,94.0
85938,273.0,60.0,146.0,54.0
85939,575.0,114.0,104.0,57.0
85940,253.0,35.0,56.0,47.0
85941,161.0,28.0,2.0,8.0
85942,275.0,29.0,25.0,45.0
85943,356.0,24.0,22.0,24.0
85944,220.0,65.0,81.0,31.0
85945,272.0,48.0,23.0,22.0
85946,379.0,55.0,13.0,26.0
85947,29.0,4.0,2.0,3.0
85948,162.0,29.0,3.0,34.0
85949,79.0,11.0,14.0,7.0
85950,82.0,6.0,7.0,11.0
85951,45.0,0.0,4.0,0.0
85952,20.0,1.0,11.0,5.0
85953,7.0,0.0,0.0,0.0
85954,13.0,0.0,1.0,0.0
85955,6.0,0.0,1.0,0.0
85956,6.0,2.0,1.0,7.0
85957,6.0,4.0,0.0,4.0
85958,22.0,8.0,6.0,12.0
85959,66.0,75.0,85.0,88.0
85960,6.0,3.0,1.0,3.0
85961,28.0,9.0,5.0,5.0
85962,11.0,1.0,7.0,1.0
85963,7.0,1.0,1.0,2.0
85964,7.0,11.0,5.0,3.0
85965,15.0,2.0,1.0,15.0
85966,138.0,17.0,18.0,18.0
85967,481.0,117.0,149.0,116.0
85968,223.0,47.0,22.0,50.0
85969,92.0,22.0,28.0,6.0
85970,129.0,46.0,37.0,19.0
85971,51.0,37.0,15.0,4.0
85972,51.0,18.0,5.0,9.0
85973,42.0,9.0,13.0,14.0
85974,39.0,4.0,10.0,36.0
85975,63.0,52.0,25.0,3.0
85976,55.0,7.0,6.0,1.0
85977,22.0,14.0,2.0,3.0
85978,60.0,13.0,8.0,6.0
85979,60.0,2.0,2.0,21.0
85980,129.0,14.0,2.0,3.0
85981,83.0,16.0,10.0,2.0
85982,160.0,16.0,9.0,9.0
85983,389.0,157.0,76.0,76.0
85984,1810.0,633.0,413.0,298.0
85985,2498.0,873.0,453.0,662.0
85986,1310.0,343.0,140.0,152.0
85987,579.0,84.0,71.0,42.0
85988,758.0,132.0,69.0,106.0
85989,999.0,101.0,186.0,57.0
85990,1526.0,227.0,199.0,315.0
85991,843.0,185.0,53.0,115.0
85992,813.0,282.0,202.0,162.0
85993,1016.0,111.0,54.0,70.0
85994,1027.0,119.0,48.0,90.0
85995,1492.0,442.0,147.0,317.0
85996,2168.0,652.0,303.0,302.0
85997,398.0,94.0,14.0,23.0
85998,302.0,41.0,24.0,60.0
85999,750.0,242.0,191.0,202.0
86000,71.0,3.0,16.0,3.0
86001,24.0,51.0,27.0,2.0
86002,60.0,67.0,17.0,9.0
86003,152.0,43.0,69.0,35.0
86004,61.0,28.0,2.0,57.0
86005,177.0,54.0,60.0,30.0
86006,234.0,70.0,48.0,39.0
86622,149.0,19.0,9.0,16.0
86623,1512.0,145.0,151.0,216.0
86624,3239.0,243.0,337.0,400.0
86625,566.0,33.0,46.0,80.0
86626,475.0,60.0,21.0,31.0
86627,815.0,55.0,38.0,58.0
86628,438.0,13.0,29.0,28.0
86629,379.0,37.0,27.0,22.0
86630,179.0,6.0,10.0,6.0
86631,210.0,28.0,13.0,7.0
86632,2346.0,272.0,156.0,217.0
86633,542.0,26.0,20.0,26.0
86634,386.0,75.0,26.0,23.0
86635,869.0,25.0,25.0,60.0
86636,512.0,26.0,89.0,16.0
86637,279.0,14.0,12.0,10.0
86638,964.0,107.0,60.0,76.0
86639,1563.0,143.0,151.0,194.0
86640,2713.0,280.0,239.0,415.0
86641,2238.0,179.0,132.0,219.0
86642,624.0,21.0,46.0,17.0
86643,282.0,12.0,48.0,25.0
86644,377.0,88.0,75.0,49.0
86645,683.0,102.0,76.0,241.0
86646,990.0,116.0,209.0,436.0
86647,318.0,130.0,162.0,257.0
86648,681.0,190.0,175.0,191.0
86649,534.0,78.0,129.0,130.0
86650,295.0,29.0,50.0,106.0
86651,210.0,58.0,24.0,27.0
86652,142.0,53.0,32.0,121.0
86653,399.0,53.0,130.0,122.0
86654,214.0,37.0,12.0,28.0
86655,124.0,7.0,29.0,6.0
86656,231.0,17.0,19.0,30.0
86657,293.0,23.0,35.0,37.0
86658,211.0,7.0,7.0,2.0
86659,138.0,15.0,1.0,9.0
86660,149.0,14.0,20.0,24.0
86661,34.0,5.0,4.0,3.0
86662,31.0,7.0,6.0,0.0
86663,31.0,12.0,8.0,9.0
86664,64.0,4.0,5.0,37.0
86665,72.0,8.0,3.0,0.0
86666,65.0,9.0,6.0,2.0
86667,2.0,1.0,3.0,0.0
86668,5.0,2.0,6.0,0.0
86669,3.0,7.0,0.0,0.0
86670,15.0,0.0,1.0,0.0
86671,7.0,2.0,2.0,0.0
86672,4.0,3.0,4.0,7.0
86673,30.0,67.0,57.0,88.0
86674,190.0,22.0,15.0,21.0
86675,7.0,3.0,1.0,1.0
86676,44.0,16.0,0.0,4.0
86677,74.0,0.0,3.0,0.0
86678,6.0,2.0,13.0,0.0
86679,8.0,1.0,2.0,1.0
86680,16.0,1.0,3.0,1.0
86681,321.0,131.0,187.0,65.0
86682,99.0,65.0,9.0,16.0
86683,338.0,167.0,38.0,43.0
86684,98.0,77.0,41.0,25.0
86685,111.0,29.0,20.0,60.0
86686,161.0,124.0,42.0,54.0
86687,258.0,86.0,76.0,16.0
86688,207.0,109.0,126.0,161.0
86689,95.0,10.0,10.0,16.0
86690,27.0,9.0,12.0,4.0
86691,21.0,3.0,5.0,2.0
86692,11.0,2.0,21.0,10.0
86693,64.0,1.0,1.0,6.0
86694,70.0,5.0,6.0,1.0
86695,140.0,33.0,28.0,31.0
86696,202.0,57.0,31.0,38.0
86697,918.0,322.0,324.0,259.0
86698,1409.0,387.0,249.0,274.0
86699,1301.0,411.0,200.0,154.0
86700,739.0,218.0,44.0,35.0
86701,516.0,253.0,64.0,52.0
86702,464.0,141.0,57.0,58.0
86703,555.0,158.0,46.0,38.0
86704,1075.0,197.0,123.0,138.0
86705,1343.0,318.0,192.0,215.0
86706,2141.0,807.0,558.0,685.0
86707,1354.0,265.0,151.0,123.0
86708,1448.0,350.0,127.0,131.0
86709,1272.0,244.0,177.0,236.0
86710,1489.0,313.0,149.0,208.0
86711,1206.0,245.0,126.0,166.0
86712,424.0,78.0,61.0,153.0
86713,257.0,57.0,28.0,116.0
86714,196.0,11.0,7.0,13.0
86715,62.0,30.0,12.0,16.0
86716,58.0,18.0,17.0,0.0
86717,29.0,14.0,39.0,8.0
86718,201.0,55.0,63.0,21.0
86719,552.0,98.0,68.0,25.0
86720,156.0,25.0,41.0,13.0
86721,251.0,92.0,68.0,143.0
86722,217.0,77.0,52.0,38.0
87336,927.0,49.0,94.0,62.0
87337,946.0,81.0,51.0,115.0
87338,2173.0,247.0,295.0,386.0
87339,3192.0,318.0,335.0,372.0
87340,760.0,72.0,52.0,88.0
87341,1041.0,55.0,66.0,47.0
87342,1227.0,130.0,67.0,54.0
87343,1070.0,90.0,33.0,40.0
87344,375.0,32.0,19.0,34.0
87345,409.0,86.0,42.0,46.0
87346,819.0,83.0,96.0,31.0
87347,663.0,105.0,74.0,21.0
87348,2230.0,372.0,249.0,160.0
87349,1774.0,40.0,24.0,133.0
87350,1197.0,107.0,144.0,57.0
87351,2161.0,87.0,99.0,106.0
87352,2501.0,320.0,172.0,95.0
87353,2130.0,236.0,181.0,130.0
87354,1767.0,100.0,194.0,137.0
87355,2123.0,257.0,170.0,138.0
87356,1307.0,215.0,237.0,278.0
87357,662.0,63.0,126.0,81.0
87358,444.0,117.0,96.0,53.0
87359,900.0,234.0,174.0,344.0
87360,734.0,203.0,281.0,839.0
87361,470.0,54.0,100.0,210.0
87362,869.0,109.0,189.0,90.0
87363,537.0,157.0,132.0,142.0
87364,253.0,26.0,34.0,53.0
87365,253.0,53.0,47.0,73.0
87366,221.0,78.0,30.0,90.0
87367,187.0,25.0,58.0,15.0
87368,109.0,57.0,23.0,20.0
87369,316.0,34.0,52.0,34.0
87370,132.0,24.0,21.0,23.0
87371,183.0,29.0,18.0,60.0
87372,238.0,22.0,17.0,6.0
87373,72.0,16.0,5.0,5.0
87374,29.0,4.0,3.0,3.0
87375,46.0,2.0,11.0,5.0
87376,66.0,1.0,13.0,0.0
87377,45.0,8.0,5.0,6.0
87378,98.0,12.0,22.0,9.0
87379,73.0,17.0,10.0,37.0
87380,63.0,8.0,5.0,1.0
87381,45.0,5.0,4.0,1.0
87382,23.0,1.0,3.0,1.0
87383,3.0,3.0,3.0,11.0
87384,17.0,2.0,0.0,1.0
87385,12.0,0.0,2.0,15.0
87386,5.0,8.0,1.0,5.0
87387,9.0,9.0,13.0,10.0
87388,38.0,4.0,3.0,8.0
87389,11.0,20.0,3.0,3.0
87390,3.0,14.0,14.0,3.0
87392,17.0,1.0,1.0,0.0
87393,2.0,2.0,13.0,4.0
87394,10.0,1.0,0.0,0.0
87395,71.0,8.0,5.0,7.0
87396,127.0,16.0,21.0,7.0
87397,72.0,27.0,26.0,37.0
87398,84.0,4.0,1.0,5.0
87399,146.0,24.0,21.0,5.0
87400,432.0,58.0,42.0,16.0
87401,248.0,25.0,23.0,77.0
87402,210.0,139.0,50.0,81.0
87403,408.0,169.0,35.0,82.0
87404,170.0,22.0,6.0,15.0
87405,303.0,26.0,11.0,31.0
87406,386.0,80.0,75.0,56.0
87407,138.0,28.0,37.0,21.0
87408,119.0,17.0,49.0,31.0
87409,832.0,225.0,98.0,180.0
87410,383.0,50.0,38.0,89.0
87411,707.0,205.0,227.0,98.0
87412,1095.0,374.0,74.0,114.0
87413,1635.0,414.0,138.0,153.0
87414,775.0,152.0,111.0,59.0
87415,788.0,114.0,68.0,37.0
87416,535.0,152.0,37.0,40.0
87417,904.0,155.0,62.0,49.0
87418,1555.0,403.0,87.0,122.0
87419,2596.0,550.0,472.0,633.0
87420,1542.0,278.0,227.0,243.0
87421,1714.0,376.0,184.0,200.0
87422,1523.0,620.0,154.0,226.0
87423,982.0,134.0,138.0,105.0
87424,1083.0,293.0,130.0,49.0
87425,669.0,125.0,25.0,34.0
87426,342.0,46.0,21.0,18.0
87427,472.0,103.0,20.0,56.0
87428,271.0,54.0,35.0,81.0
87429,241.0,51.0,11.0,25.0
87430,61.0,77.0,10.0,8.0
87431,64.0,11.0,2.0,6.0
87432,61.0,15.0,3.0,6.0
87433,116.0,79.0,8.0,15.0
87434,327.0,74.0,76.0,87.0
87435,160.0,45.0,28.0,23.0
87436,543.0,127.0,84.0,93.0
87437,155.0,25.0,13.0,36.0
87438,1947.0,346.0,138.0,68.0
87439,341.0,102.0,417.0,51.0
87440,168.0,38.0,13.0,14.0
87441,109.0,14.0,14.0,12.0
87442,285.0,146.0,97.0,77.0
87443,475.0,916.0,128.0,83.0
87444,352.0,163.0,111.0,49.0
88050,351.0,54.0,24.0,30.0
88051,764.0,77.0,63.0,112.0
88052,3536.0,430.0,319.0,456.0
88053,837.0,60.0,73.0,103.0
88054,1060.0,102.0,98.0,65.0
88055,706.0,102.0,55.0,45.0
88056,1320.0,89.0,90.0,50.0
88057,922.0,70.0,62.0,169.0
88058,1706.0,186.0,102.0,179.0
88059,2945.0,424.0,415.0,353.0
88060,3022.0,509.0,483.0,432.0
88061,1648.0,288.0,279.0,123.0
88062,2163.0,115.0,189.0,169.0
88063,2210.0,45.0,76.0,55.0
88064,2297.0,86.0,109.0,115.0
88065,2600.0,161.0,133.0,115.0
88066,3384.0,269.0,273.0,321.0
88067,2497.0,272.0,221.0,232.0
88068,1380.0,137.0,114.0,71.0
88069,1006.0,66.0,43.0,96.0
88070,1504.0,165.0,118.0,94.0
88071,1664.0,195.0,122.0,139.0
88072,2871.0,429.0,442.0,384.0
88073,1579.0,322.0,226.0,283.0
88074,782.0,230.0,139.0,245.0
88075,1000.0,324.0,208.0,309.0
88076,678.0,103.0,117.0,149.0
88077,703.0,159.0,96.0,78.0
88078,1143.0,125.0,90.0,68.0
88079,617.0,178.0,72.0,208.0
88080,266.0,55.0,55.0,49.0
88081,199.0,14.0,50.0,24.0
88082,110.0,19.0,20.0,25.0
88083,142.0,33.0,6.0,2.0
88084,124.0,6.0,6.0,67.0
88085,371.0,52.0,59.0,42.0
88086,156.0,26.0,15.0,39.0
88087,165.0,13.0,22.0,18.0
88088,81.0,13.0,4.0,1.0
88089,71.0,6.0,10.0,15.0
88090,83.0,9.0,5.0,5.0
88091,117.0,26.0,15.0,47.0
88092,61.0,20.0,7.0,2.0
88093,238.0,34.0,92.0,8.0
88094,134.0,9.0,12.0,8.0
88095,83.0,43.0,18.0,4.0
88096,13.0,5.0,0.0,5.0
88097,7.0,1.0,4.0,2.0
88098,97.0,0.0,0.0,0.0
88099,4.0,1.0,2.0,0.0
88100,5.0,1.0,1.0,0.0
88101,26.0,3.0,0.0,0.0
88102,0.0,1.0,5.0,2.0
88103,15.0,0.0,4.0,0.0
88104,3.0,4.0,3.0,1.0
88105,8.0,1.0,0.0,0.0
88106,34.0,32.0,1.0,10.0
88107,9.0,1.0,2.0,0.0
88108,21.0,1.0,6.0,8.0
88109,213.0,27.0,45.0,19.0
88110,1.0,0.0,1.0,4.0
88111,33.0,21.0,15.0,16.0
88112,43.0,4.0,0.0,4.0
88113,117.0,10.0,13.0,3.0
88114,289.0,49.0,15.0,28.0
88115,156.0,55.0,15.0,8.0
88116,55.0,7.0,28.0,5.0
88117,67.0,32.0,10.0,12.0
88118,106.0,16.0,11.0,1.0
88119,825.0,211.0,84.0,52.0
88120,594.0,73.0,10.0,93.0
88121,460.0,76.0,51.0,14.0
88122,347.0,45.0,30.0,9.0
88123,339.0,108.0,97.0,24.0
88124,389.0,62.0,39.0,35.0
88125,851.0,137.0,150.0,121.0
88126,1146.0,248.0,134.0,139.0
88127,1244.0,178.0,149.0,141.0
88128,1329.0,121.0,150.0,131.0
88129,1114.0,288.0,109.0,92.0
88130,796.0,97.0,132.0,141.0
88131,1680.0,382.0,217.0,152.0
88132,2400.0,596.0,275.0,485.0
88133,1702.0,370.0,207.0,215.0
88134,2704.0,817.0,435.0,327.0
88135,2612.0,532.0,209.0,291.0
88136,974.0,199.0,59.0,57.0
88137,645.0,182.0,60.0,65.0
88138,758.0,121.0,91.0,124.0
88139,389.0,89.0,52.0,33.0
88140,184.0,23.0,19.0,5.0
88141,407.0,68.0,51.0,14.0
88142,680.0,157.0,66.0,43.0
88143,194.0,25.0,8.0,10.0
88144,193.0,62.0,4.0,6.0
88145,50.0,20.0,6.0,2.0
88146,321.0,103.0,40.0,44.0
88147,189.0,55.0,34.0,24.0
88148,461.0,103.0,63.0,86.0
88149,137.0,41.0,29.0,7.0
88150,111.0,13.0,4.0,17.0
88151,445.0,38.0,29.0,31.0
88152,635.0,98.0,44.0,30.0
88153,179.0,33.0,20.0,22.0
88154,105.0,13.0,5.0,19.0
88155,49.0,18.0,0.0,5.0
88156,60.0,26.0,10.0,7.0
88157,57.0,15.0,12.0,22.0
88158,143.0,54.0,51.0,33.0
88159,230.0,116.0,73.0,82.0
88160,81.0,59.0,36.0,21.0
88161,60.0,32.0,22.0,13.0
88162,76.0,42.0,21.0,19.0
88163,23.0,15.0,7.0,3.0
88164,27.0,21.0,4.0,2.0
88165,11.0,4.0,2.0,2.0
88166,25.0,58.0,4.0,1.0
88167,32.0,4.0,4.0,1.0
88168,15.0,9.0,3.0,3.0
88169,12.0,20.0,10.0,7.0
88764,242.0,68.0,16.0,74.0
88765,419.0,32.0,22.0,26.0
88766,8958.0,1661.0,1683.0,2083.0
88767,912.0,127.0,56.0,152.0
88768,932.0,58.0,94.0,147.0
88769,756.0,108.0,71.0,45.0
88770,1096.0,196.0,48.0,67.0
88771,867.0,86.0,84.0,55.0
88772,1391.0,166.0,137.0,93.0
88773,3652.0,362.0,209.0,211.0
88774,3343.0,224.0,159.0,128.0
88775,1482.0,92.0,73.0,110.0
88776,1082.0,66.0,56.0,78.0
88777,1369.0,97.0,113.0,117.0
88778,2712.0,232.0,200.0,252.0
88779,4607.0,395.0,380.0,525.0
88780,5925.0,589.0,437.0,576.0
88781,2149.0,215.0,286.0,154.0
88782,1187.0,71.0,37.0,26.0
88783,1171.0,86.0,45.0,89.0
88784,1424.0,99.0,43.0,67.0
88785,2202.0,212.0,204.0,179.0
88786,1756.0,178.0,149.0,201.0
88787,821.0,57.0,17.0,47.0
88788,610.0,73.0,100.0,59.0
88789,675.0,85.0,90.0,104.0
88790,911.0,190.0,240.0,281.0
88791,1575.0,353.0,257.0,252.0
88792,435.0,100.0,31.0,35.0
88793,571.0,119.0,115.0,118.0
88794,648.0,110.0,80.0,107.0
88795,303.0,48.0,46.0,22.0
88796,143.0,36.0,39.0,30.0
88797,119.0,12.0,38.0,3.0
88798,214.0,38.0,18.0,30.0
88799,154.0,21.0,14.0,10.0
88800,230.0,8.0,5.0,26.0
88801,61.0,3.0,4.0,2.0
88802,33.0,2.0,23.0,7.0
88803,94.0,10.0,1.0,4.0
88804,60.0,6.0,7.0,1.0
88805,50.0,7.0,1.0,20.0
88806,54.0,8.0,7.0,9.0
88807,147.0,76.0,30.0,24.0
88808,374.0,41.0,34.0,115.0
88809,265.0,51.0,25.0,28.0
88810,278.0,68.0,58.0,32.0
88811,4.0,3.0,0.0,0.0
88812,9.0,16.0,2.0,0.0
88813,6.0,1.0,0.0,1.0
88814,5.0,3.0,0.0,0.0
88815,15.0,0.0,0.0,0.0
88816,10.0,2.0,1.0,2.0
88817,47.0,4.0,17.0,10.0
88818,9.0,0.0,1.0,1.0
88819,6.0,1.0,2.0,2.0
88821,27.0,5.0,2.0,5.0
88822,11.0,30.0,11.0,0.0
88823,31.0,7.0,0.0,1.0
88824,44.0,2.0,1.0,1.0
88825,11.0,0.0,1.0,1.0
88826,12.0,4.0,8.0,2.0
88827,36.0,1.0,0.0,0.0
88828,60.0,31.0,43.0,94.0
88829,65.0,32.0,44.0,8.0
88830,61.0,20.0,37.0,23.0
88831,93.0,29.0,12.0,8.0
88832,126.0,24.0,34.0,6.0
88833,114.0,6.0,5.0,4.0
88834,142.0,41.0,4.0,13.0
88835,336.0,63.0,11.0,5.0
88836,330.0,55.0,36.0,15.0
88837,340.0,50.0,45.0,34.0
88838,436.0,134.0,46.0,19.0
88839,529.0,178.0,32.0,56.0
88840,465.0,293.0,70.0,78.0
88841,1102.0,211.0,55.0,120.0
88842,1265.0,283.0,107.0,79.0
88843,1655.0,287.0,153.0,118.0
88844,1716.0,355.0,177.0,270.0
88845,3298.0,817.0,555.0,598.0
88846,3289.0,714.0,304.0,606.0
88847,1684.0,311.0,100.0,177.0
88848,2077.0,453.0,250.0,122.0
88849,1927.0,428.0,245.0,267.0
88850,1201.0,397.0,74.0,210.0
88851,450.0,180.0,65.0,52.0
88852,1410.0,329.0,112.0,172.0
88853,976.0,188.0,65.0,107.0
88854,131.0,13.0,27.0,17.0
88855,140.0,26.0,9.0,3.0
88856,98.0,30.0,52.0,16.0
88857,80.0,5.0,4.0,1.0
88858,44.0,32.0,4.0,7.0
88859,71.0,41.0,3.0,27.0
88860,156.0,51.0,67.0,26.0
88861,663.0,180.0,163.0,84.0
88862,127.0,34.0,42.0,45.0
88863,143.0,12.0,10.0,20.0
88864,51.0,18.0,63.0,14.0
88865,155.0,24.0,42.0,14.0
88866,114.0,30.0,12.0,14.0
88867,115.0,44.0,10.0,30.0
88868,38.0,11.0,11.0,1.0
88869,16.0,8.0,0.0,11.0
88870,38.0,3.0,7.0,6.0
88871,37.0,10.0,11.0,10.0
88872,82.0,21.0,29.0,16.0
88873,508.0,529.0,316.0,287.0
88874,39.0,33.0,25.0,11.0
88875,57.0,51.0,34.0,16.0
88876,66.0,22.0,7.0,8.0
88877,19.0,14.0,3.0,2.0
88878,26.0,7.0,7.0,0.0
88879,14.0,4.0,6.0,6.0
88880,20.0,7.0,10.0,1.0
88881,21.0,7.0,16.0,3.0
88882,11.0,15.0,6.0,4.0
88883,44.0,57.0,12.0,2.0
88884,36.0,5.0,15.0,2.0
88885,43.0,16.0,14.0,5.0
88886,22.0,16.0,5.0,0.0
88887,34.0,3.0,7.0,1.0
89478,410.0,88.0,43.0,26.0
89479,396.0,116.0,75.0,53.0
89480,532.0,93.0,82.0,50.0
89481,911.0,124.0,47.0,53.0
89482,1083.0,76.0,57.0,89.0
89483,1309.0,111.0,132.0,111.0
89484,772.0,102.0,77.0,75.0
89485,940.0,72.0,61.0,80.0
89486,2534.0,271.0,177.0,250.0
89487,5126.0,431.0,227.0,394.0
89488,1583.0,110.0,59.0,101.0
89489,1245.0,68.0,122.0,94.0
89490,1225.0,83.0,56.0,105.0
89491,1898.0,71.0,157.0,262.0
89492,3394.0,255.0,244.0,260.0
89493,5230.0,374.0,330.0,576.0
89494,4258.0,288.0,309.0,466.0
89495,3232.0,319.0,256.0,127.0
89496,1059.0,70.0,103.0,52.0
89497,898.0,40.0,56.0,32.0
89498,1408.0,49.0,50.0,94.0
89499,1451.0,182.0,224.0,183.0
89500,1500.0,136.0,117.0,211.0
89501,869.0,57.0,13.0,45.0
89502,715.0,43.0,19.0,90.0
89503,1096.0,126.0,106.0,145.0
89504,625.0,211.0,194.0,237.0
89505,417.0,29.0,22.0,18.0
89506,325.0,21.0,8.0,31.0
89507,273.0,38.0,30.0,31.0
89508,510.0,63.0,34.0,23.0
89509,405.0,61.0,62.0,32.0
89510,165.0,27.0,50.0,10.0
89511,101.0,28.0,24.0,14.0
89512,218.0,9.0,32.0,6.0
89513,386.0,44.0,56.0,38.0
89514,200.0,16.0,13.0,67.0
89515,41.0,9.0,1.0,3.0
89516,48.0,11.0,4.0,4.0
89517,84.0,0.0,4.0,31.0
89518,47.0,5.0,8.0,3.0
89519,174.0,17.0,19.0,11.0
89520,516.0,64.0,29.0,50.0
89521,155.0,50.0,42.0,24.0
89522,265.0,31.0,17.0,24.0
89523,260.0,51.0,127.0,50.0
89524,870.0,130.0,87.0,226.0
89525,11.0,6.0,6.0,5.0
89526,3.0,1.0,1.0,1.0
89527,2.0,3.0,9.0,2.0
89528,9.0,3.0,0.0,3.0
89529,3.0,1.0,0.0,0.0
89530,4.0,0.0,1.0,0.0
89531,16.0,1.0,1.0,3.0
89532,8.0,18.0,2.0,0.0
89533,7.0,0.0,3.0,8.0
89534,4.0,0.0,1.0,1.0
89535,10.0,4.0,0.0,1.0
89536,9.0,0.0,8.0,0.0
89537,26.0,6.0,1.0,1.0
89538,13.0,2.0,8.0,0.0
89539,8.0,5.0,2.0,1.0
89540,37.0,3.0,0.0,0.0
89541,27.0,21.0,4.0,3.0
89542,42.0,7.0,6.0,2.0
89543,127.0,62.0,2.0,5.0
89544,153.0,29.0,28.0,5.0
89545,83.0,24.0,1.0,2.0
89546,107.0,7.0,4.0,4.0
89547,184.0,47.0,16.0,29.0
89548,236.0,9.0,35.0,9.0
89549,514.0,49.0,69.0,30.0
89550,111.0,10.0,0.0,0.0
89551,164.0,8.0,4.0,3.0
89552,54.0,6.0,3.0,2.0
89553,253.0,25.0,10.0,7.0
89554,284.0,68.0,40.0,26.0
89555,574.0,119.0,26.0,67.0
89556,577.0,163.0,39.0,53.0
89557,1497.0,270.0,142.0,193.0
89558,2894.0,768.0,412.0,531.0
89559,2760.0,592.0,419.0,380.0
89560,2386.0,564.0,196.0,218.0
89561,3944.0,798.0,462.0,274.0
89562,5162.0,1384.0,575.0,550.0
89563,3406.0,913.0,301.0,266.0
89564,3110.0,885.0,368.0,395.0
89565,1231.0,354.0,220.0,339.0
89566,333.0,99.0,19.0,67.0
89567,59.0,14.0,15.0,5.0
89568,133.0,20.0,19.0,8.0
89569,76.0,46.0,19.0,8.0
89570,150.0,60.0,30.0,26.0
89571,544.0,17.0,16.0,52.0
89572,31.0,39.0,16.0,20.0
89573,970.0,248.0,157.0,304.0
89574,88.0,12.0,28.0,16.0
89575,514.0,211.0,373.0,311.0
89576,90.0,13.0,17.0,8.0
89577,79.0,43.0,12.0,54.0
89578,17.0,8.0,12.0,2.0
89579,197.0,49.0,77.0,23.0
89580,50.0,12.0,19.0,30.0
89581,101.0,13.0,114.0,15.0
89582,64.0,14.0,13.0,3.0
89583,22.0,15.0,9.0,8.0
89584,49.0,5.0,6.0,4.0
89585,33.0,7.0,3.0,12.0
89586,113.0,50.0,20.0,13.0
89587,318.0,274.0,153.0,168.0
89588,75.0,56.0,24.0,27.0
89589,46.0,18.0,6.0,3.0
89590,10.0,19.0,10.0,7.0
89591,55.0,33.0,11.0,20.0
89592,22.0,16.0,18.0,9.0
89593,29.0,16.0,3.0,2.0
89594,15.0,8.0,2.0,4.0
89595,31.0,16.0,2.0,5.0
89596,92.0,12.0,10.0,2.0
89597,105.0,90.0,11.0,21.0
89598,12.0,35.0,4.0,0.0
89599,13.0,8.0,4.0,5.0
89600,49.0,1.0,10.0,5.0
89601,72.0,32.0,9.0,22.0
89602,92.0,51.0,41.0,25.0
89603,41.0,8.0,16.0,5.0
