visit_grid,ses1_fre,ses2_fre,ses3_fre,ses4_fre
184570,397.0,827.0,927.0,964.0
184571,243.0,228.0,260.0,197.0
184572,58.0,112.0,66.0,182.0
184573,75.0,108.0,32.0,47.0
184574,42.0,100.0,76.0,54.0
184575,31.0,125.0,85.0,266.0
184576,70.0,39.0,50.0,100.0
184577,322.0,189.0,220.0,313.0
184578,183.0,319.0,118.0,233.0
184579,34.0,162.0,52.0,124.0
184580,115.0,412.0,110.0,526.0
184581,184.0,561.0,317.0,542.0
184582,287.0,558.0,490.0,562.0
184583,520.0,532.0,551.0,854.0
184584,190.0,175.0,197.0,168.0
184585,169.0,124.0,232.0,219.0
184586,173.0,106.0,132.0,158.0
184587,129.0,307.0,253.0,135.0
184588,111.0,159.0,201.0,71.0
184589,54.0,69.0,66.0,41.0
184590,7.0,11.0,17.0,12.0
184591,7.0,41.0,8.0,9.0
184592,7.0,18.0,22.0,12.0
184593,31.0,7.0,10.0,31.0
184594,10.0,23.0,21.0,20.0
184595,31.0,50.0,43.0,62.0
184596,45.0,19.0,20.0,91.0
184597,77.0,49.0,93.0,95.0
184598,48.0,25.0,50.0,39.0
184599,29.0,51.0,87.0,59.0
184600,42.0,66.0,65.0,35.0
184601,63.0,50.0,31.0,76.0
184602,19.0,28.0,30.0,10.0
184603,26.0,0.0,11.0,7.0
184604,6.0,4.0,0.0,8.0
184605,15.0,4.0,4.0,5.0
184606,18.0,1.0,2.0,6.0
184607,4.0,4.0,1.0,4.0
184608,2.0,5.0,16.0,7.0
184609,9.0,2.0,7.0,8.0
184610,13.0,9.0,10.0,5.0
184611,59.0,9.0,4.0,12.0
184612,23.0,16.0,6.0,18.0
184613,15.0,3.0,6.0,45.0
184614,18.0,8.0,3.0,11.0
184615,23.0,12.0,18.0,41.0
184616,174.0,99.0,82.0,61.0
184617,65.0,52.0,26.0,61.0
184618,23.0,7.0,4.0,75.0
184619,64.0,11.0,15.0,76.0
184620,101.0,11.0,11.0,57.0
184621,522.0,66.0,21.0,71.0
184622,677.0,157.0,270.0,152.0
184623,300.0,14.0,13.0,49.0
184624,48.0,4.0,11.0,14.0
184625,17.0,4.0,14.0,10.0
184626,8.0,18.0,2.0,4.0
184627,16.0,7.0,13.0,25.0
184628,17.0,4.0,7.0,19.0
184629,15.0,6.0,12.0,14.0
184630,15.0,4.0,12.0,12.0
184631,4.0,3.0,1.0,9.0
184632,8.0,6.0,6.0,4.0
184633,4.0,2.0,1.0,4.0
184634,7.0,2.0,2.0,5.0
184635,5.0,3.0,5.0,6.0
184636,2.0,0.0,3.0,5.0
185158,16.0,17.0,1.0,2.0
185159,5.0,4.0,1.0,1.0
185160,2.0,0.0,0.0,4.0
185161,5.0,3.0,0.0,3.0
185162,2.0,1.0,1.0,1.0
185163,1.0,0.0,1.0,1.0
185170,1.0,0.0,2.0,2.0
185172,0.0,2.0,0.0,1.0
185174,0.0,2.0,1.0,1.0
185177,0.0,4.0,0.0,0.0
185179,3.0,0.0,0.0,3.0
185180,28.0,60.0,32.0,39.0
185181,2.0,1.0,1.0,1.0
185182,10.0,4.0,0.0,1.0
185183,1.0,14.0,19.0,28.0
185184,5.0,3.0,16.0,2.0
185185,2.0,1.0,1.0,1.0
185186,31.0,1.0,2.0,1.0
185187,13.0,6.0,0.0,2.0
185188,442.0,304.0,392.0,1344.0
185189,5.0,5.0,0.0,3.0
185190,3.0,8.0,1.0,2.0
185191,10.0,9.0,2.0,2.0
185192,6.0,41.0,15.0,15.0
185193,105.0,62.0,55.0,27.0
185194,235.0,85.0,25.0,25.0
185195,16.0,160.0,60.0,84.0
185196,200.0,145.0,370.0,162.0
185197,195.0,165.0,220.0,151.0
185198,283.0,192.0,165.0,237.0
185199,129.0,166.0,332.0,194.0
185200,181.0,201.0,201.0,258.0
185201,74.0,84.0,229.0,91.0
185202,8.0,10.0,216.0,17.0
185203,54.0,10.0,88.0,29.0
185204,69.0,285.0,169.0,123.0
185205,24.0,40.0,162.0,58.0
185206,7.0,17.0,127.0,127.0
185207,10.0,13.0,24.0,44.0
185208,13.0,3.0,23.0,13.0
185209,14.0,12.0,63.0,52.0
185210,14.0,11.0,59.0,24.0
185211,232.0,293.0,617.0,821.0
185212,528.0,681.0,1926.0,933.0
185213,921.0,686.0,3984.0,1477.0
185214,1507.0,553.0,5047.0,861.0
185215,875.0,704.0,5083.0,1889.0
185216,1778.0,2368.0,12119.0,5439.0
185217,421.0,703.0,3867.0,2694.0
185218,474.0,570.0,6032.0,4767.0
185219,555.0,755.0,28228.0,3924.0
185220,416.0,581.0,9856.0,7489.0
185221,299.0,239.0,2307.0,3056.0
185222,440.0,472.0,2358.0,4753.0
185223,448.0,318.0,2114.0,5824.0
185224,413.0,302.0,1230.0,1484.0
185225,263.0,323.0,789.0,762.0
185226,223.0,168.0,403.0,433.0
185227,1568.0,1352.0,3279.0,3360.0
185228,9236.0,8529.0,20148.0,20791.0
185229,2838.0,1533.0,3683.0,4655.0
185230,871.0,821.0,1889.0,3931.0
185231,421.0,546.0,904.0,1454.0
185232,379.0,646.0,1186.0,796.0
185233,250.0,730.0,1714.0,830.0
185234,520.0,1198.0,3234.0,945.0
185235,309.0,467.0,1539.0,939.0
185236,666.0,856.0,3124.0,1578.0
185237,1142.0,4736.0,6108.0,2420.0
185238,551.0,4854.0,10535.0,1010.0
185239,661.0,7001.0,6937.0,1502.0
185240,762.0,3170.0,13206.0,1792.0
185241,677.0,2482.0,10068.0,1705.0
185242,950.0,2945.0,9259.0,1589.0
185243,190.0,1494.0,3209.0,528.0
185244,459.0,1934.0,2851.0,524.0
185245,167.0,770.0,2446.0,527.0
185246,415.0,868.0,2204.0,809.0
185247,332.0,403.0,950.0,603.0
185248,137.0,193.0,659.0,233.0
185249,305.0,383.0,1251.0,486.0
185250,282.0,420.0,830.0,365.0
185251,120.0,288.0,594.0,297.0
185252,147.0,341.0,731.0,278.0
185253,138.0,260.0,872.0,303.0
185254,148.0,292.0,490.0,193.0
185255,261.0,482.0,742.0,404.0
185256,601.0,1157.0,1601.0,812.0
185257,550.0,1522.0,1584.0,712.0
185258,276.0,809.0,773.0,278.0
185259,149.0,443.0,449.0,174.0
185260,116.0,323.0,508.0,278.0
185261,346.0,1179.0,814.0,588.0
185262,817.0,3230.0,2742.0,932.0
185263,3527.0,10230.0,6166.0,2562.0
185264,7173.0,23914.0,13975.0,5344.0
185265,5162.0,11811.0,9070.0,3596.0
185266,671.0,4588.0,2676.0,1029.0
185267,465.0,2311.0,1534.0,624.0
185268,255.0,2403.0,917.0,656.0
185269,629.0,4059.0,1638.0,634.0
185270,1088.0,4864.0,2061.0,878.0
185271,6063.0,14443.0,8019.0,3436.0
185272,1180.0,2755.0,2231.0,1219.0
185273,628.0,1091.0,1205.0,763.0
185274,1220.0,2129.0,2399.0,946.0
185275,596.0,982.0,1032.0,395.0
185276,59.0,285.0,364.0,133.0
185277,135.0,221.0,267.0,101.0
185278,61.0,72.0,93.0,27.0
185279,44.0,94.0,151.0,109.0
185280,68.0,134.0,183.0,56.0
185281,60.0,55.0,342.0,142.0
185282,93.0,206.0,239.0,262.0
185283,58.0,85.0,72.0,54.0
185284,109.0,139.0,353.0,142.0
185285,276.0,369.0,377.0,363.0
185286,200.0,157.0,144.0,101.0
185287,43.0,164.0,103.0,277.0
185288,79.0,211.0,64.0,122.0
185289,137.0,95.0,121.0,122.0
185290,106.0,191.0,120.0,287.0
185291,176.0,230.0,308.0,581.0
185292,269.0,371.0,242.0,416.0
185293,98.0,107.0,120.0,206.0
185294,134.0,129.0,131.0,232.0
185295,154.0,396.0,287.0,725.0
185296,346.0,408.0,449.0,525.0
185297,164.0,221.0,191.0,252.0
185298,113.0,239.0,134.0,294.0
185299,123.0,158.0,260.0,219.0
185300,100.0,168.0,237.0,126.0
185301,90.0,82.0,153.0,108.0
185302,125.0,141.0,95.0,160.0
185303,53.0,61.0,127.0,52.0
185304,34.0,30.0,24.0,68.0
185305,16.0,13.0,77.0,20.0
185306,13.0,21.0,56.0,67.0
185307,31.0,126.0,171.0,94.0
185308,26.0,23.0,50.0,48.0
185309,51.0,74.0,87.0,98.0
185310,42.0,37.0,55.0,64.0
185311,27.0,44.0,26.0,44.0
185312,21.0,23.0,54.0,36.0
185313,14.0,34.0,46.0,72.0
185314,31.0,73.0,51.0,199.0
185315,60.0,145.0,116.0,107.0
185316,64.0,73.0,61.0,44.0
185317,23.0,16.0,15.0,21.0
185318,16.0,9.0,5.0,7.0
185319,10.0,7.0,5.0,8.0
185320,8.0,3.0,3.0,11.0
185321,6.0,4.0,6.0,12.0
185322,6.0,3.0,4.0,6.0
185323,9.0,8.0,5.0,5.0
185324,55.0,12.0,13.0,12.0
185325,66.0,27.0,14.0,51.0
185326,41.0,9.0,5.0,23.0
185327,16.0,8.0,11.0,17.0
185328,23.0,11.0,8.0,64.0
185329,28.0,10.0,4.0,33.0
185330,65.0,33.0,57.0,45.0
185331,135.0,34.0,85.0,39.0
185332,82.0,24.0,11.0,41.0
185333,44.0,13.0,11.0,51.0
185334,219.0,19.0,26.0,108.0
185335,717.0,570.0,347.0,588.0
185336,2043.0,325.0,224.0,595.0
185337,379.0,45.0,59.0,630.0
185338,149.0,60.0,52.0,304.0
185339,57.0,68.0,97.0,365.0
185340,114.0,99.0,173.0,264.0
185341,24.0,60.0,44.0,42.0
185342,28.0,24.0,26.0,39.0
185343,37.0,29.0,28.0,32.0
185344,45.0,20.0,12.0,22.0
185345,30.0,6.0,7.0,14.0
185346,13.0,6.0,12.0,31.0
185347,5.0,0.0,2.0,16.0
185348,5.0,3.0,5.0,6.0
185349,17.0,2.0,5.0,11.0
185350,48.0,27.0,14.0,65.0
185872,92.0,5.0,4.0,8.0
185873,3.0,1.0,2.0,1.0
185874,2.0,2.0,3.0,3.0
185875,2.0,0.0,3.0,1.0
185876,2.0,1.0,4.0,0.0
185877,2.0,0.0,1.0,0.0
185879,3.0,0.0,0.0,0.0
185881,0.0,0.0,1.0,2.0
185884,3.0,0.0,0.0,0.0
185889,3.0,3.0,0.0,0.0
185891,3.0,2.0,0.0,1.0
185892,4.0,4.0,2.0,1.0
185893,9.0,9.0,2.0,4.0
185894,14.0,33.0,25.0,56.0
185895,19.0,15.0,43.0,23.0
185896,36.0,66.0,121.0,60.0
185897,30.0,60.0,87.0,137.0
185898,2.0,3.0,7.0,4.0
185899,3.0,4.0,9.0,4.0
185900,30.0,2.0,1.0,3.0
185901,25.0,28.0,26.0,17.0
185902,8.0,7.0,10.0,10.0
185903,1.0,3.0,2.0,0.0
185904,6.0,1.0,1.0,10.0
185905,10.0,5.0,3.0,7.0
185906,6.0,6.0,14.0,16.0
185907,3.0,62.0,31.0,30.0
185908,151.0,417.0,373.0,350.0
185909,132.0,242.0,169.0,126.0
185910,195.0,157.0,238.0,150.0
185911,144.0,213.0,269.0,235.0
185912,179.0,138.0,250.0,101.0
185913,283.0,373.0,469.0,462.0
185914,737.0,1023.0,1614.0,1099.0
185915,270.0,355.0,808.0,486.0
185916,16.0,5.0,8.0,14.0
185917,32.0,26.0,50.0,30.0
185918,177.0,201.0,350.0,464.0
185919,119.0,221.0,288.0,131.0
185920,45.0,242.0,265.0,167.0
185921,60.0,38.0,129.0,97.0
185922,429.0,208.0,2221.0,1534.0
185923,150.0,88.0,1048.0,1300.0
185924,95.0,52.0,1071.0,775.0
185925,148.0,141.0,1118.0,574.0
185926,202.0,170.0,1214.0,776.0
185927,716.0,705.0,3101.0,1996.0
185928,431.0,388.0,2843.0,1700.0
185929,678.0,771.0,4399.0,2266.0
185930,517.0,513.0,5925.0,2576.0
185931,174.0,364.0,2321.0,1492.0
185932,258.0,246.0,2343.0,1774.0
185933,451.0,380.0,6448.0,2567.0
185934,642.0,595.0,9506.0,5387.0
185935,901.0,847.0,6991.0,3126.0
185936,417.0,780.0,1791.0,5284.0
185937,433.0,359.0,1409.0,4003.0
185938,606.0,564.0,1174.0,2514.0
185939,291.0,129.0,562.0,789.0
185940,281.0,254.0,577.0,982.0
185941,723.0,833.0,1902.0,2021.0
185942,6193.0,4062.0,9563.0,11968.0
185943,3013.0,1075.0,2350.0,5847.0
185944,610.0,259.0,1216.0,3815.0
185945,301.0,362.0,1479.0,1716.0
185946,403.0,600.0,2151.0,1717.0
185947,725.0,941.0,3954.0,1099.0
185948,730.0,1612.0,6046.0,3330.0
185949,3444.0,7814.0,20047.0,7316.0
185950,979.0,2997.0,9603.0,5415.0
185951,837.0,7163.0,16023.0,2975.0
185952,1376.0,10672.0,19582.0,2738.0
185953,3888.0,14781.0,34405.0,7113.0
185954,2446.0,9711.0,26249.0,4148.0
185955,1188.0,3220.0,13981.0,1591.0
185956,1727.0,6674.0,17974.0,3173.0
185957,1204.0,2967.0,13165.0,1707.0
185958,1292.0,3629.0,8015.0,2005.0
185959,887.0,2442.0,7868.0,1175.0
185960,973.0,2134.0,5532.0,1038.0
185961,1928.0,3649.0,9465.0,3590.0
185962,1013.0,2594.0,6168.0,1764.0
185963,742.0,1293.0,3159.0,928.0
185964,835.0,1201.0,3439.0,950.0
185965,150.0,433.0,985.0,262.0
185966,237.0,355.0,837.0,214.0
185967,116.0,389.0,881.0,285.0
185968,201.0,400.0,836.0,376.0
185969,101.0,291.0,438.0,187.0
185970,225.0,406.0,553.0,235.0
185971,208.0,723.0,567.0,249.0
185972,187.0,774.0,646.0,274.0
185973,496.0,1110.0,1664.0,702.0
185974,569.0,1145.0,1466.0,707.0
185975,327.0,1299.0,1306.0,693.0
185976,280.0,1411.0,2397.0,552.0
185977,9400.0,18789.0,12292.0,4629.0
185978,11820.0,29266.0,19312.0,7644.0
185979,1198.0,8979.0,3987.0,782.0
185980,401.0,5244.0,961.0,540.0
185981,698.0,3989.0,1111.0,756.0
185982,283.0,3820.0,1178.0,322.0
185983,595.0,3008.0,1274.0,736.0
185984,1708.0,7600.0,3177.0,890.0
185985,1536.0,5229.0,2957.0,1236.0
185986,1600.0,3415.0,3676.0,1828.0
185987,1034.0,1601.0,2096.0,840.0
185988,348.0,665.0,905.0,443.0
185989,145.0,245.0,331.0,160.0
185990,33.0,163.0,183.0,86.0
185991,40.0,108.0,105.0,54.0
185992,76.0,157.0,123.0,94.0
185993,100.0,177.0,213.0,176.0
185994,73.0,116.0,72.0,52.0
185995,22.0,114.0,100.0,75.0
185996,49.0,92.0,89.0,122.0
185997,48.0,93.0,162.0,127.0
185998,41.0,89.0,159.0,88.0
185999,133.0,317.0,247.0,182.0
186000,225.0,209.0,232.0,172.0
186001,64.0,121.0,235.0,159.0
186002,347.0,545.0,779.0,304.0
186003,344.0,623.0,599.0,546.0
186004,122.0,289.0,299.0,195.0
186005,125.0,168.0,199.0,290.0
186006,160.0,312.0,206.0,415.0
186007,122.0,230.0,165.0,262.0
186008,243.0,239.0,226.0,269.0
186009,159.0,192.0,257.0,197.0
186010,112.0,153.0,124.0,509.0
186011,141.0,157.0,115.0,348.0
186012,64.0,79.0,93.0,291.0
186013,53.0,191.0,144.0,246.0
186014,198.0,363.0,142.0,344.0
186015,72.0,91.0,107.0,77.0
186016,83.0,89.0,40.0,137.0
186017,70.0,91.0,42.0,60.0
186018,24.0,84.0,46.0,87.0
186019,22.0,33.0,46.0,77.0
186020,186.0,136.0,172.0,170.0
186021,79.0,104.0,97.0,73.0
186022,69.0,117.0,83.0,98.0
186023,184.0,141.0,181.0,239.0
186024,84.0,59.0,76.0,90.0
186025,34.0,36.0,115.0,72.0
186026,60.0,97.0,92.0,112.0
186027,186.0,135.0,213.0,247.0
186028,38.0,52.0,91.0,63.0
186029,34.0,39.0,48.0,28.0
186030,39.0,104.0,78.0,53.0
186031,52.0,39.0,32.0,31.0
186032,24.0,11.0,15.0,20.0
186033,23.0,13.0,7.0,12.0
186034,20.0,15.0,10.0,23.0
186035,27.0,7.0,9.0,14.0
186036,14.0,15.0,17.0,31.0
186037,21.0,15.0,13.0,21.0
186038,30.0,35.0,19.0,33.0
186039,269.0,125.0,53.0,197.0
186040,152.0,26.0,30.0,27.0
186041,24.0,14.0,8.0,20.0
186042,36.0,12.0,126.0,22.0
186043,16.0,6.0,9.0,17.0
186044,16.0,16.0,13.0,8.0
186045,53.0,27.0,112.0,52.0
186046,84.0,22.0,22.0,29.0
186047,57.0,11.0,8.0,40.0
186048,193.0,55.0,26.0,68.0
186049,932.0,188.0,253.0,506.0
186050,554.0,215.0,229.0,1601.0
186051,1053.0,102.0,214.0,1122.0
186052,240.0,56.0,112.0,725.0
186053,87.0,28.0,79.0,274.0
186054,127.0,47.0,85.0,146.0
186055,128.0,128.0,183.0,90.0
186056,33.0,30.0,52.0,69.0
186057,29.0,35.0,38.0,48.0
186058,23.0,20.0,18.0,27.0
186059,28.0,18.0,12.0,28.0
186060,11.0,15.0,12.0,32.0
186061,12.0,8.0,6.0,11.0
186062,4.0,10.0,4.0,24.0
186063,16.0,15.0,34.0,95.0
186586,45.0,2.0,9.0,7.0
186587,1.0,6.0,1.0,1.0
186588,1.0,1.0,1.0,0.0
186589,3.0,1.0,4.0,0.0
186598,3.0,0.0,0.0,1.0
186600,1.0,0.0,1.0,1.0
186604,3.0,6.0,0.0,1.0
186606,0.0,0.0,1.0,14.0
186607,1.0,0.0,8.0,4.0
186608,19.0,16.0,19.0,11.0
186609,39.0,24.0,46.0,41.0
186610,8.0,27.0,14.0,23.0
186611,32.0,51.0,48.0,50.0
186612,22.0,6.0,23.0,10.0
186613,3.0,3.0,4.0,4.0
186614,28.0,0.0,5.0,4.0
186615,21.0,34.0,18.0,7.0
186616,4.0,10.0,12.0,5.0
186617,2.0,4.0,0.0,0.0
186618,2.0,6.0,3.0,0.0
186619,2.0,5.0,5.0,3.0
186620,22.0,108.0,154.0,131.0
186621,52.0,368.0,315.0,87.0
186622,196.0,1089.0,884.0,992.0
186623,356.0,690.0,507.0,574.0
186624,170.0,575.0,332.0,447.0
186625,115.0,291.0,195.0,171.0
186626,42.0,190.0,90.0,140.0
186627,89.0,129.0,213.0,123.0
186628,157.0,265.0,368.0,251.0
186629,25.0,73.0,70.0,67.0
186630,0.0,3.0,11.0,7.0
186631,37.0,43.0,43.0,31.0
186632,45.0,120.0,83.0,203.0
186633,25.0,90.0,101.0,92.0
186634,18.0,97.0,37.0,66.0
186635,13.0,7.0,60.0,46.0
186636,39.0,14.0,91.0,79.0
186637,10.0,14.0,374.0,75.0
186638,15.0,14.0,174.0,19.0
186639,27.0,36.0,105.0,63.0
186640,37.0,45.0,331.0,101.0
186641,330.0,256.0,1535.0,436.0
186642,268.0,331.0,1432.0,617.0
186643,186.0,127.0,1430.0,444.0
186644,195.0,201.0,920.0,1706.0
186645,222.0,157.0,1541.0,1137.0
186646,1267.0,1635.0,5690.0,3658.0
186647,444.0,324.0,2201.0,1398.0
186648,445.0,294.0,4371.0,1483.0
186649,516.0,717.0,4858.0,2475.0
186650,922.0,1247.0,4151.0,3995.0
186651,382.0,456.0,2385.0,1646.0
186652,153.0,105.0,911.0,1737.0
186653,362.0,302.0,1034.0,3372.0
186654,160.0,185.0,309.0,1147.0
186655,1223.0,1040.0,2277.0,2536.0
186656,4189.0,3008.0,7858.0,8300.0
186657,901.0,803.0,1779.0,6042.0
186658,539.0,291.0,1834.0,4370.0
186659,767.0,722.0,2216.0,2997.0
186660,337.0,594.0,2532.0,1138.0
186661,263.0,585.0,4078.0,1050.0
186662,493.0,1079.0,6047.0,1730.0
186663,1528.0,3957.0,13788.0,5414.0
186664,936.0,3423.0,11942.0,4340.0
186665,922.0,4793.0,15798.0,4705.0
186666,1301.0,6465.0,14140.0,2816.0
186667,1999.0,6951.0,13201.0,2902.0
186668,1774.0,2702.0,11225.0,2242.0
186669,508.0,3853.0,9480.0,1144.0
186670,1433.0,3412.0,10176.0,1945.0
186671,1648.0,5311.0,16220.0,2159.0
186672,984.0,2355.0,15240.0,1417.0
186673,328.0,1286.0,7529.0,762.0
186674,683.0,1297.0,8722.0,708.0
186675,668.0,1985.0,7626.0,948.0
186676,1236.0,2020.0,7756.0,1586.0
186677,871.0,1620.0,6795.0,794.0
186678,3822.0,5931.0,10294.0,2782.0
186679,304.0,430.0,3263.0,423.0
186680,277.0,895.0,3374.0,275.0
186681,407.0,1157.0,4831.0,535.0
186682,490.0,1407.0,6454.0,767.0
186683,421.0,1203.0,5652.0,450.0
186684,119.0,255.0,234.0,112.0
186685,127.0,248.0,375.0,115.0
186686,81.0,542.0,730.0,151.0
186687,178.0,863.0,594.0,302.0
186688,1416.0,4496.0,4369.0,1903.0
186689,2283.0,6608.0,5985.0,3170.0
186690,763.0,3177.0,2049.0,1002.0
186691,5073.0,11718.0,9007.0,2643.0
186692,9528.0,29779.0,14834.0,5000.0
186693,2760.0,9450.0,4513.0,1648.0
186694,2105.0,5835.0,5362.0,1449.0
186695,1949.0,7263.0,3508.0,2190.0
186696,198.0,3210.0,867.0,216.0
186697,407.0,2758.0,891.0,225.0
186698,889.0,5880.0,2178.0,836.0
186699,1016.0,6818.0,2698.0,1097.0
186700,781.0,3124.0,1198.0,367.0
186701,582.0,947.0,723.0,311.0
186702,324.0,451.0,527.0,243.0
186703,84.0,305.0,244.0,148.0
186704,76.0,167.0,148.0,133.0
186705,34.0,137.0,84.0,60.0
186706,73.0,169.0,106.0,187.0
186707,82.0,261.0,135.0,155.0
186708,35.0,86.0,86.0,66.0
186709,19.0,181.0,79.0,35.0
186710,40.0,236.0,237.0,52.0
186711,123.0,544.0,246.0,246.0
186712,104.0,25.0,114.0,43.0
186713,54.0,56.0,139.0,41.0
186714,420.0,316.0,475.0,322.0
186715,212.0,317.0,242.0,314.0
186716,187.0,356.0,273.0,378.0
186717,299.0,857.0,779.0,767.0
186718,383.0,608.0,741.0,503.0
186719,173.0,293.0,181.0,224.0
186720,210.0,231.0,228.0,233.0
186721,274.0,464.0,353.0,497.0
186722,265.0,421.0,300.0,490.0
186723,146.0,250.0,170.0,154.0
186724,80.0,170.0,169.0,242.0
186725,53.0,256.0,103.0,371.0
186726,47.0,59.0,104.0,156.0
186727,32.0,77.0,96.0,88.0
186728,27.0,51.0,117.0,162.0
186729,73.0,90.0,138.0,146.0
186730,136.0,139.0,46.0,71.0
186731,51.0,65.0,36.0,60.0
186732,37.0,28.0,76.0,55.0
186733,69.0,58.0,87.0,168.0
186734,400.0,413.0,436.0,334.0
186735,263.0,167.0,365.0,119.0
186736,187.0,280.0,729.0,207.0
186737,173.0,229.0,174.0,255.0
186738,157.0,120.0,185.0,142.0
186739,39.0,27.0,31.0,22.0
186740,19.0,23.0,49.0,32.0
186741,68.0,103.0,105.0,144.0
186742,96.0,112.0,179.0,160.0
186743,40.0,65.0,88.0,52.0
186744,25.0,92.0,42.0,30.0
186745,55.0,98.0,86.0,51.0
186746,45.0,61.0,37.0,17.0
186747,147.0,4.0,8.0,15.0
186748,40.0,14.0,13.0,36.0
186749,10.0,6.0,70.0,51.0
186750,8.0,20.0,29.0,19.0
186751,11.0,15.0,29.0,32.0
186752,38.0,42.0,45.0,63.0
186753,297.0,74.0,53.0,74.0
186754,195.0,125.0,66.0,123.0
186755,109.0,24.0,14.0,76.0
186756,22.0,56.0,19.0,20.0
186757,26.0,7.0,6.0,7.0
186758,17.0,3.0,1.0,59.0
186759,28.0,19.0,10.0,33.0
186760,31.0,3.0,6.0,18.0
186761,72.0,24.0,12.0,12.0
186762,378.0,90.0,102.0,109.0
186763,326.0,58.0,81.0,265.0
186764,706.0,377.0,591.0,1665.0
186765,421.0,81.0,107.0,570.0
186766,225.0,52.0,61.0,295.0
186767,263.0,99.0,109.0,1009.0
186768,1003.0,520.0,566.0,1157.0
186769,85.0,39.0,17.0,101.0
186770,27.0,41.0,23.0,24.0
186771,15.0,16.0,173.0,48.0
186772,17.0,9.0,112.0,33.0
186773,16.0,12.0,6.0,120.0
186774,21.0,14.0,10.0,12.0
186775,19.0,10.0,5.0,11.0
186776,5.0,11.0,10.0,16.0
186777,54.0,32.0,59.0,93.0
187300,4.0,9.0,3.0,8.0
187301,8.0,4.0,1.0,1.0
187302,4.0,5.0,2.0,2.0
187303,1.0,1.0,1.0,0.0
187304,1.0,1.0,2.0,0.0
187305,0.0,2.0,0.0,1.0
187307,2.0,1.0,1.0,0.0
187308,1.0,0.0,2.0,1.0
187312,2.0,0.0,1.0,2.0
187315,1.0,2.0,0.0,0.0
187316,0.0,2.0,1.0,0.0
187317,1.0,4.0,0.0,0.0
187318,3.0,2.0,1.0,0.0
187319,3.0,4.0,0.0,2.0
187320,2.0,3.0,9.0,2.0
187321,3.0,4.0,1.0,7.0
187322,11.0,10.0,36.0,3.0
187323,30.0,11.0,173.0,26.0
187324,4.0,16.0,22.0,17.0
187325,19.0,36.0,34.0,29.0
187326,6.0,19.0,53.0,8.0
187327,1.0,5.0,3.0,6.0
187328,111.0,76.0,29.0,257.0
187329,41.0,77.0,89.0,37.0
187330,10.0,9.0,17.0,14.0
187331,2.0,8.0,4.0,2.0
187332,4.0,12.0,2.0,2.0
187333,21.0,279.0,59.0,52.0
187334,12.0,88.0,34.0,78.0
187335,60.0,383.0,281.0,180.0
187336,79.0,916.0,331.0,143.0
187337,241.0,1356.0,312.0,347.0
187338,358.0,1609.0,512.0,643.0
187339,189.0,1783.0,325.0,218.0
187340,93.0,285.0,257.0,188.0
187341,48.0,103.0,146.0,90.0
187342,17.0,50.0,50.0,77.0
187343,5.0,25.0,50.0,52.0
187344,12.0,7.0,16.0,13.0
187345,16.0,11.0,20.0,27.0
187346,7.0,25.0,16.0,21.0
187347,45.0,6.0,116.0,84.0
187348,23.0,32.0,112.0,29.0
187349,9.0,17.0,125.0,67.0
187350,23.0,19.0,465.0,83.0
187351,21.0,22.0,113.0,112.0
187352,19.0,34.0,96.0,45.0
187353,50.0,96.0,192.0,171.0
187354,1645.0,2430.0,3472.0,3040.0
187355,2775.0,3634.0,7175.0,4735.0
187356,372.0,597.0,1101.0,748.0
187357,60.0,59.0,161.0,165.0
187358,262.0,298.0,920.0,3045.0
187359,205.0,1190.0,1095.0,1082.0
187360,86.0,336.0,1378.0,353.0
187361,184.0,322.0,1142.0,750.0
187362,235.0,361.0,2075.0,718.0
187363,190.0,476.0,1987.0,980.0
187364,563.0,962.0,2917.0,2287.0
187365,510.0,570.0,3653.0,1672.0
187366,209.0,127.0,473.0,766.0
187367,162.0,124.0,313.0,1304.0
187368,2091.0,1467.0,2324.0,2545.0
187369,4316.0,4508.0,6380.0,5027.0
187370,6592.0,6329.0,12812.0,10393.0
187371,2311.0,2284.0,5847.0,6011.0
187372,2521.0,2527.0,6965.0,5713.0
187373,1044.0,1588.0,6074.0,3459.0
187374,702.0,925.0,4743.0,2456.0
187375,614.0,1539.0,8491.0,3268.0
187376,600.0,1135.0,10964.0,3483.0
187377,2886.0,6408.0,19248.0,10973.0
187378,3487.0,7326.0,22750.0,8261.0
187379,4935.0,7188.0,19703.0,4786.0
187380,697.0,2038.0,8679.0,2157.0
187381,887.0,3130.0,9478.0,1879.0
187382,619.0,2598.0,6721.0,1179.0
187383,1125.0,4052.0,14388.0,2294.0
187384,1943.0,4233.0,15180.0,2400.0
187385,1547.0,3663.0,12801.0,1654.0
187386,702.0,3406.0,7637.0,1121.0
187387,462.0,2029.0,7531.0,458.0
187388,593.0,1257.0,4878.0,623.0
187389,1206.0,1804.0,7705.0,963.0
187390,2623.0,4584.0,11571.0,2549.0
187391,856.0,1546.0,4676.0,1344.0
187392,494.0,1009.0,2198.0,320.0
187393,293.0,770.0,1407.0,257.0
187394,79.0,186.0,387.0,151.0
187395,40.0,223.0,436.0,92.0
187396,180.0,540.0,375.0,273.0
187397,108.0,268.0,431.0,230.0
187398,223.0,369.0,459.0,181.0
187399,212.0,736.0,559.0,290.0
187400,265.0,1162.0,971.0,327.0
