price,geometry,home_grid,pcount,ses,ses2,ses3
32949.0,"POLYGON ((116.331361052 39.72896048600001, 116.331361052 39.73121404900002, 116.334289924 39.73121404900002, 116.334289924 39.72896048600001, 116.331361052 39.72896048600001))",90989,1147,3,1,1
32949.0,"POLYGON ((116.334289924 39.72896048600001, 116.334289924 39.73121404900002, 116.337218795 39.73121404900002, 116.337218795 39.72896048600001, 116.334289924 39.72896048600001))",90990,791,3,1,1
35043.0,"POLYGON ((116.340147665 39.72896048600001, 116.340147665 39.73121404900002, 116.343076536 39.73121404900002, 116.343076536 39.72896048600001, 116.340147665 39.72896048600001))",90992,269,5,1,1
20691.5,"POLYGON ((116.108766835 39.73121404900002, 116.108766835 39.73346761099998, 116.111695707 39.73346761099998, 116.111695707 39.73121404900002, 116.108766835 39.73121404900002))",91627,255,1,1,1
20589.0,"POLYGON ((116.111695707 39.73121404900002, 116.111695707 39.73346761099998, 116.114624577 39.73346761099998, 116.114624577 39.73121404900002, 116.111695707 39.73121404900002))",91628,174,1,1,1
22526.5,"POLYGON ((116.114624577 39.73121404900002, 116.114624577 39.73346761099998, 116.117553449 39.73346761099998, 116.117553449 39.73121404900002, 116.114624577 39.73121404900002))",91629,427,1,1,1
39443.0,"POLYGON ((116.117553449 39.73121404900002, 116.117553449 39.73346761099998, 116.1204823210001 39.73346761099998, 116.1204823210001 39.73121404900002, 116.117553449 39.73121404900002))",91630,509,10,1,1
28024.0,"POLYGON ((116.1204823210001 39.73121404900002, 116.1204823210001 39.73346761099998, 116.123411192 39.73346761099998, 116.123411192 39.73121404900002, 116.1204823210001 39.73121404900002))",91631,302,2,1,1
31374.0,"POLYGON ((116.123411192 39.73121404900002, 116.123411192 39.73346761099998, 116.126340064 39.73346761099998, 116.126340064 39.73121404900002, 116.123411192 39.73121404900002))",91632,794,3,1,1
27644.0,"POLYGON ((116.126340064 39.73121404900002, 116.126340064 39.73346761099998, 116.129268934 39.73346761099998, 116.129268934 39.73121404900002, 116.126340064 39.73121404900002))",91633,609,2,1,1
28974.0,"POLYGON ((116.129268934 39.73121404900002, 116.129268934 39.73346761099998, 116.132197805 39.73346761099998, 116.132197805 39.73121404900002, 116.129268934 39.73121404900002))",91634,544,2,1,1
29191.0,"POLYGON ((116.132197805 39.73121404900002, 116.132197805 39.73346761099998, 116.135126677 39.73346761099998, 116.135126677 39.73121404900002, 116.132197805 39.73121404900002))",91635,215,2,1,1
25130.5,"POLYGON ((116.135126677 39.73121404900002, 116.135126677 39.73346761099998, 116.138055548 39.73346761099998, 116.138055548 39.73121404900002, 116.135126677 39.73121404900002))",91636,657,1,1,1
23847.0,"POLYGON ((116.138055548 39.73121404900002, 116.138055548 39.73346761099998, 116.14098442 39.73346761099998, 116.14098442 39.73121404900002, 116.138055548 39.73121404900002))",91637,690,1,1,1
24678.5,"POLYGON ((116.14098442 39.73121404900002, 116.14098442 39.73346761099998, 116.143913292 39.73346761099998, 116.143913292 39.73121404900002, 116.14098442 39.73121404900002))",91638,407,1,1,1
24525.0,"POLYGON ((116.143913292 39.73121404900002, 116.143913292 39.73346761099998, 116.146842162 39.73346761099998, 116.146842162 39.73121404900002, 116.143913292 39.73121404900002))",91639,352,1,1,1
27950.0,"POLYGON ((116.152699905 39.73121404900002, 116.152699905 39.73346761099998, 116.155628775 39.73346761099998, 116.155628775 39.73121404900002, 116.152699905 39.73121404900002))",91642,901,2,1,1
41567.0,"POLYGON ((116.173202005 39.73121404900002, 116.173202005 39.73346761099998, 116.176130875 39.73346761099998, 116.176130875 39.73121404900002, 116.173202005 39.73121404900002))",91649,103,12,1,2
41567.0,"POLYGON ((116.176130875 39.73121404900002, 116.176130875 39.73346761099998, 116.179059746 39.73346761099998, 116.179059746 39.73121404900002, 116.176130875 39.73121404900002))",91650,236,12,1,2
41790.0,"POLYGON ((116.179059746 39.73121404900002, 116.179059746 39.73346761099998, 116.181988616 39.73346761099998, 116.181988616 39.73121404900002, 116.179059746 39.73121404900002))",91651,431,13,1,2
41790.0,"POLYGON ((116.181988616 39.73121404900002, 116.181988616 39.73346761099998, 116.184917488 39.73346761099998, 116.184917488 39.73121404900002, 116.181988616 39.73121404900002))",91652,317,13,1,2
49477.0,"POLYGON ((116.184917488 39.73121404900002, 116.184917488 39.73346761099998, 116.18784636 39.73346761099998, 116.18784636 39.73121404900002, 116.184917488 39.73121404900002))",91653,570,23,1,3
49477.0,"POLYGON ((116.18784636 39.73121404900002, 116.18784636 39.73346761099998, 116.190775231 39.73346761099998, 116.190775231 39.73121404900002, 116.18784636 39.73121404900002))",91654,476,23,1,3
36831.0,"POLYGON ((116.316716695 39.73121404900002, 116.316716695 39.73346761099998, 116.319645567 39.73346761099998, 116.319645567 39.73121404900002, 116.316716695 39.73121404900002))",91698,395,7,1,1
47146.0,"POLYGON ((116.319645567 39.73121404900002, 116.319645567 39.73346761099998, 116.322574437 39.73346761099998, 116.322574437 39.73121404900002, 116.319645567 39.73121404900002))",91699,552,19,1,2
45780.333333333336,"POLYGON ((116.322574437 39.73121404900002, 116.322574437 39.73346761099998, 116.3255033090001 39.73346761099998, 116.3255033090001 39.73121404900002, 116.322574437 39.73121404900002))",91700,733,17,1,2
40390.0,"POLYGON ((116.331361052 39.73121404900002, 116.331361052 39.73346761099998, 116.334289924 39.73346761099998, 116.334289924 39.73121404900002, 116.331361052 39.73121404900002))",91703,1890,11,1,2
38500.0,"POLYGON ((116.334289924 39.73121404900002, 116.334289924 39.73346761099998, 116.337218795 39.73346761099998, 116.337218795 39.73121404900002, 116.334289924 39.73121404900002))",91704,637,9,1,1
34258.5,"POLYGON ((116.340147665 39.73121404900002, 116.340147665 39.73346761099998, 116.343076536 39.73346761099998, 116.343076536 39.73121404900002, 116.340147665 39.73121404900002))",91706,253,4,1,1
41444.0,"POLYGON ((116.3635786360001 39.73121404900002, 116.3635786360001 39.73346761099998, 116.3665075059999 39.73346761099998, 116.3665075059999 39.73121404900002, 116.3635786360001 39.73121404900002))",91714,85,12,1,2
22327.0,"POLYGON ((116.114624577 39.73346761099998, 116.114624577 39.73572117399999, 116.117553449 39.73572117399999, 116.117553449 39.73346761099998, 116.114624577 39.73346761099998))",92343,472,1,1,1
24817.0,"POLYGON ((116.1204823210001 39.73346761099998, 116.1204823210001 39.73572117399999, 116.123411192 39.73572117399999, 116.123411192 39.73346761099998, 116.1204823210001 39.73346761099998))",92345,339,1,1,1
26010.0,"POLYGON ((116.126340064 39.73346761099998, 116.126340064 39.73572117399999, 116.129268934 39.73572117399999, 116.129268934 39.73346761099998, 116.126340064 39.73346761099998))",92347,389,1,1,1
28757.0,"POLYGON ((116.129268934 39.73346761099998, 116.129268934 39.73572117399999, 116.132197805 39.73572117399999, 116.132197805 39.73346761099998, 116.129268934 39.73346761099998))",92348,236,2,1,1
27845.0,"POLYGON ((116.132197805 39.73346761099998, 116.132197805 39.73572117399999, 116.135126677 39.73572117399999, 116.135126677 39.73346761099998, 116.132197805 39.73346761099998))",92349,275,2,1,1
27072.0,"POLYGON ((116.135126677 39.73346761099998, 116.135126677 39.73572117399999, 116.138055548 39.73572117399999, 116.138055548 39.73346761099998, 116.135126677 39.73346761099998))",92350,364,2,1,1
27644.0,"POLYGON ((116.138055548 39.73346761099998, 116.138055548 39.73572117399999, 116.14098442 39.73572117399999, 116.14098442 39.73346761099998, 116.138055548 39.73346761099998))",92351,569,2,1,1
24483.5,"POLYGON ((116.14098442 39.73346761099998, 116.14098442 39.73572117399999, 116.143913292 39.73572117399999, 116.143913292 39.73346761099998, 116.14098442 39.73346761099998))",92352,881,1,1,1
45285.0,"POLYGON ((116.155628775 39.73346761099998, 116.155628775 39.73572117399999, 116.158557647 39.73572117399999, 116.158557647 39.73346761099998, 116.155628775 39.73346761099998))",92357,99,17,1,2
45285.0,"POLYGON ((116.158557647 39.73346761099998, 116.158557647 39.73572117399999, 116.1614865179999 39.73572117399999, 116.1614865179999 39.73346761099998, 116.158557647 39.73346761099998))",92358,239,17,1,2
41567.0,"POLYGON ((116.176130875 39.73346761099998, 116.176130875 39.73572117399999, 116.179059746 39.73572117399999, 116.179059746 39.73346761099998, 116.176130875 39.73346761099998))",92364,400,12,1,2
40222.0,"POLYGON ((116.179059746 39.73346761099998, 116.179059746 39.73572117399999, 116.181988616 39.73572117399999, 116.181988616 39.73346761099998, 116.179059746 39.73346761099998))",92365,480,11,1,2
40222.0,"POLYGON ((116.181988616 39.73346761099998, 116.181988616 39.73572117399999, 116.184917488 39.73572117399999, 116.184917488 39.73346761099998, 116.181988616 39.73346761099998))",92366,339,11,1,2
52491.0,"POLYGON ((116.184917488 39.73346761099998, 116.184917488 39.73572117399999, 116.18784636 39.73572117399999, 116.18784636 39.73346761099998, 116.184917488 39.73346761099998))",92367,375,27,2,3
39445.0,"POLYGON ((116.313787824 39.73346761099998, 116.313787824 39.73572117399999, 116.316716695 39.73572117399999, 116.316716695 39.73346761099998, 116.313787824 39.73346761099998))",92411,132,10,1,1
36831.0,"POLYGON ((116.316716695 39.73346761099998, 116.316716695 39.73572117399999, 116.319645567 39.73572117399999, 116.319645567 39.73346761099998, 116.316716695 39.73346761099998))",92412,219,7,1,1
54030.0,"POLYGON ((116.319645567 39.73346761099998, 116.319645567 39.73572117399999, 116.322574437 39.73572117399999, 116.322574437 39.73346761099998, 116.319645567 39.73346761099998))",92413,315,29,2,3
52388.0,"POLYGON ((116.322574437 39.73346761099998, 116.322574437 39.73572117399999, 116.3255033090001 39.73572117399999, 116.3255033090001 39.73346761099998, 116.322574437 39.73346761099998))",92414,1200,27,2,3
36743.0,"POLYGON ((116.3255033090001 39.73346761099998, 116.3255033090001 39.73572117399999, 116.32843218 39.73572117399999, 116.32843218 39.73346761099998, 116.3255033090001 39.73346761099998))",92415,1200,7,1,1
36743.0,"POLYGON ((116.32843218 39.73346761099998, 116.32843218 39.73572117399999, 116.331361052 39.73572117399999, 116.331361052 39.73346761099998, 116.32843218 39.73346761099998))",92416,935,7,1,1
43178.0,"POLYGON ((116.334289924 39.73346761099998, 116.334289924 39.73572117399999, 116.337218795 39.73572117399999, 116.337218795 39.73346761099998, 116.334289924 39.73346761099998))",92418,1081,14,1,2
31564.0,"POLYGON ((116.337218795 39.73346761099998, 116.337218795 39.73572117399999, 116.340147665 39.73572117399999, 116.340147665 39.73346761099998, 116.337218795 39.73346761099998))",92419,599,3,1,1
38171.0,"POLYGON ((116.340147665 39.73346761099998, 116.340147665 39.73572117399999, 116.343076536 39.73572117399999, 116.343076536 39.73346761099998, 116.340147665 39.73346761099998))",92420,379,9,1,1
38171.0,"POLYGON ((116.343076536 39.73346761099998, 116.343076536 39.73572117399999, 116.346005408 39.73572117399999, 116.346005408 39.73346761099998, 116.343076536 39.73346761099998))",92421,387,9,1,1
34846.0,"POLYGON ((116.346005408 39.73346761099998, 116.346005408 39.73572117399999, 116.34893428 39.73572117399999, 116.34893428 39.73346761099998, 116.346005408 39.73346761099998))",92422,435,5,1,1
42356.5,"POLYGON ((116.3635786360001 39.73346761099998, 116.3635786360001 39.73572117399999, 116.3665075059999 39.73572117399999, 116.3665075059999 39.73346761099998, 116.3635786360001 39.73346761099998))",92428,79,13,1,2
41038.0,"POLYGON ((116.3665075059999 39.73346761099998, 116.3665075059999 39.73572117399999, 116.369436378 39.73572117399999, 116.369436378 39.73346761099998, 116.3665075059999 39.73346761099998))",92429,109,12,1,2
28549.0,"POLYGON ((116.114624577 39.73572117399999, 116.114624577 39.73797473600001, 116.117553449 39.73797473600001, 116.117553449 39.73572117399999, 116.114624577 39.73572117399999))",93057,457,2,1,1
24817.0,"POLYGON ((116.1204823210001 39.73572117399999, 116.1204823210001 39.73797473600001, 116.123411192 39.73797473600001, 116.123411192 39.73572117399999, 116.1204823210001 39.73572117399999))",93059,580,1,1,1
26710.0,"POLYGON ((116.132197805 39.73572117399999, 116.132197805 39.73797473600001, 116.135126677 39.73797473600001, 116.135126677 39.73572117399999, 116.132197805 39.73572117399999))",93063,277,2,1,1
27075.5,"POLYGON ((116.135126677 39.73572117399999, 116.135126677 39.73797473600001, 116.138055548 39.73797473600001, 116.138055548 39.73572117399999, 116.135126677 39.73572117399999))",93064,371,2,1,1
26089.0,"POLYGON ((116.138055548 39.73572117399999, 116.138055548 39.73797473600001, 116.14098442 39.73797473600001, 116.14098442 39.73572117399999, 116.138055548 39.73572117399999))",93065,290,1,1,1
26659.0,"POLYGON ((116.14098442 39.73572117399999, 116.14098442 39.73797473600001, 116.143913292 39.73797473600001, 116.143913292 39.73572117399999, 116.14098442 39.73572117399999))",93066,310,2,1,1
25842.0,"POLYGON ((116.143913292 39.73572117399999, 116.143913292 39.73797473600001, 116.146842162 39.73797473600001, 116.146842162 39.73572117399999, 116.143913292 39.73572117399999))",93067,295,1,1,1
45285.0,"POLYGON ((116.155628775 39.73572117399999, 116.155628775 39.73797473600001, 116.158557647 39.73797473600001, 116.158557647 39.73572117399999, 116.155628775 39.73572117399999))",93071,124,17,1,2
45285.0,"POLYGON ((116.158557647 39.73572117399999, 116.158557647 39.73797473600001, 116.1614865179999 39.73797473600001, 116.1614865179999 39.73572117399999, 116.158557647 39.73572117399999))",93072,129,17,1,2
38585.0,"POLYGON ((116.179059746 39.73572117399999, 116.179059746 39.73797473600001, 116.181988616 39.73797473600001, 116.181988616 39.73572117399999, 116.179059746 39.73572117399999))",93079,189,9,1,1
47758.0,"POLYGON ((116.181988616 39.73572117399999, 116.181988616 39.73797473600001, 116.184917488 39.73797473600001, 116.184917488 39.73572117399999, 116.181988616 39.73572117399999))",93080,189,20,1,2
50464.0,"POLYGON ((116.184917488 39.73572117399999, 116.184917488 39.73797473600001, 116.18784636 39.73797473600001, 116.18784636 39.73572117399999, 116.184917488 39.73572117399999))",93081,266,24,1,3
48299.0,"POLYGON ((116.319645567 39.73572117399999, 116.319645567 39.73797473600001, 116.322574437 39.73797473600001, 116.322574437 39.73572117399999, 116.319645567 39.73572117399999))",93127,155,21,1,3
48299.0,"POLYGON ((116.322574437 39.73572117399999, 116.322574437 39.73797473600001, 116.3255033090001 39.73797473600001, 116.3255033090001 39.73572117399999, 116.322574437 39.73572117399999))",93128,377,21,1,3
35497.0,"POLYGON ((116.3255033090001 39.73572117399999, 116.3255033090001 39.73797473600001, 116.32843218 39.73797473600001, 116.32843218 39.73572117399999, 116.3255033090001 39.73572117399999))",93129,320,5,1,1
35497.0,"POLYGON ((116.32843218 39.73572117399999, 116.32843218 39.73797473600001, 116.331361052 39.73797473600001, 116.331361052 39.73572117399999, 116.32843218 39.73572117399999))",93130,157,5,1,1
27985.0,"POLYGON ((116.337218795 39.73572117399999, 116.337218795 39.73797473600001, 116.340147665 39.73797473600001, 116.340147665 39.73572117399999, 116.337218795 39.73572117399999))",93133,612,2,1,1
36080.0,"POLYGON ((116.340147665 39.73572117399999, 116.340147665 39.73797473600001, 116.343076536 39.73797473600001, 116.343076536 39.73572117399999, 116.340147665 39.73572117399999))",93134,395,6,1,1
24421.0,"POLYGON ((116.1204823210001 39.73797473600001, 116.1204823210001 39.74022830000001, 116.123411192 39.74022830000001, 116.123411192 39.73797473600001, 116.1204823210001 39.73797473600001))",93773,475,1,1,1
25876.0,"POLYGON ((116.123411192 39.73797473600001, 116.123411192 39.74022830000001, 116.126340064 39.74022830000001, 116.126340064 39.73797473600001, 116.123411192 39.73797473600001))",93774,468,1,1,1
21199.0,"POLYGON ((116.129268934 39.73797473600001, 116.129268934 39.74022830000001, 116.132197805 39.74022830000001, 116.132197805 39.73797473600001, 116.129268934 39.73797473600001))",93776,103,1,1,1
29818.0,"POLYGON ((116.132197805 39.73797473600001, 116.132197805 39.74022830000001, 116.135126677 39.74022830000001, 116.135126677 39.73797473600001, 116.132197805 39.73797473600001))",93777,278,2,1,1
25762.0,"POLYGON ((116.135126677 39.73797473600001, 116.135126677 39.74022830000001, 116.138055548 39.74022830000001, 116.138055548 39.73797473600001, 116.135126677 39.73797473600001))",93778,362,1,1,1
28178.0,"POLYGON ((116.138055548 39.73797473600001, 116.138055548 39.74022830000001, 116.14098442 39.74022830000001, 116.14098442 39.73797473600001, 116.138055548 39.73797473600001))",93779,687,2,1,1
